"","Chr","baseMean","logFC","lfcSE","stat","P.Value","adj.P.Val","DifExpressed","start_position","end_position","strand","percentage_gene_gc_content","transcript_length","cds_length","Description"
"XIAP","X",3535.97007486786,-0.520683919301337,0.15867043995507,-3.28154330100034,0.00103240671429599,0.0193115149203115,"DOWN",123859712,123913972,"+",41.99,3735,1494,"X-linked inhibitor of apoptosis"
"UBA1","X",10795.0826919627,-0.562402213500172,0.17395026958125,-3.23312067784685,0.0012244582618006,0.0209736172237318,"DOWN",47190861,47215128,"+",51.31,3466,3177,"ubiquitin like modifier activating enzyme 1"
"UPRT","X",548.080187144006,-0.564668477842483,0.176358426417653,-3.2018230674458,0.00136560848004091,0.0220631975272341,"DOWN",75156388,75304885,"+",39.9,2711,450,"uracil phosphoribosyltransferase homolog"
"MED14","X",1679.08394212168,-0.569161759576658,0.201095040765265,-2.8303122613602,0.00465025936763607,0.0435597107148125,"DOWN",40648305,40735858,"-",38.86,7996,4365,"mediator complex subunit 14"
"MTM1","X",1281.87171324526,-0.570408205680609,0.185720067359983,-3.07133318326328,0.00213105205936705,0.0281033942790902,"DOWN",150568417,150673143,"+",39.78,3416,1812,"myotubularin 1"
"RRAGB","X",918.023856955072,-0.603594734035508,0.156454260028394,-3.8579629210861,0.000114335987801051,0.00649138544825402,"DOWN",55717749,55758774,"+",40.86,2051,1041,"Ras related GTP binding B"
"YIPF6","X",1686.69707974253,-0.607705196564194,0.197134814170464,-3.08268835781946,0.00205139861119531,0.0275447394582679,"DOWN",68498562,68537282,"+",41.2,1070,565,"Yip1 domain family member 6"
"RAP2C","X",809.981132616258,-0.608162932473692,0.158648653644305,-3.83339485399738,0.000126386837188303,0.00676281425715997,"DOWN",132203024,132219480,"-",37.77,3341,354,"RAP2C, member of RAS oncogene family"
"DDX3X","X",11862.4099773754,-0.610343371875178,0.173818396029546,-3.51138536436287,0.000445777676585336,0.0132289311483349,"DOWN",41333348,41364472,"+",42.68,553,NA,"DEAD-box helicase 3 X-linked"
"HDX","X",380.028901074581,-0.612958500974144,0.202948591842979,-3.02026486317476,0.00252553723195313,0.0310379286036679,"DOWN",84317874,84502479,"-",34.93,6200,2073,"highly divergent homeobox"
"BCAP31","X",3719.63174843309,-0.621490762766871,0.215154633370242,-2.88857717368976,0.00386989054271299,0.0391783895630207,"DOWN",153700492,153724565,"-",54.21,1789,942,"B cell receptor associated protein 31"
"CA5B","X",619.606354801863,-0.621718304286878,0.182150293591803,-3.41321604279234,0.000642010248952572,0.0153613824141095,"DOWN",15688830,15788411,"+",41.7,488,230,"carbonic anhydrase 5B"
"APOOL","X",1132.39555962269,-0.625211983664819,0.203729531731105,-3.0688333613313,0.00214896422225153,0.028216530227674,"DOWN",85003877,85093315,"+",37.14,6480,807,"apolipoprotein O like"
"CHM","X",2728.20820684615,-0.629650969656994,0.205685206973704,-3.06123604570888,0.00220425246210148,0.028679450107893,"DOWN",85861180,86047561,"-",36.96,5438,1962,"CHM Rab escort protein"
"ARMCX1","X",945.088805871524,-0.636817573329342,0.222960708645657,-2.85618742960407,0.0042876194257136,0.0415471652203862,"DOWN",101550547,101554700,"+",48.89,2125,1362,"armadillo repeat containing X-linked 1"
"CTPS2","X",555.253612786768,-0.637840576790198,0.22804555759055,-2.79698751218572,0.0051581526913152,0.0458807876783371,"DOWN",16587999,16712936,"-",43.51,3953,1761,"CTP synthase 2"
"GRIA3","X",7106.45172126797,-0.664153564359115,0.23604592165784,-2.81366252674273,0.00489806190503733,0.0447497767630093,"DOWN",123184153,123490915,"+",39.27,784,435,"glutamate ionotropic receptor AMPA type subunit 3"
"CDKL5","X",7212.10012426311,-0.667353437118665,0.23326553444462,-2.86091744632383,0.00422417030548115,0.0412142123497323,"DOWN",18425583,18653629,"+",40.21,3449,3093,"cyclin dependent kinase like 5"
"HSD17B10","X",594.579773862733,-0.674335386586828,0.209687855097487,-3.21590101760219,0.00130035674433662,0.0214386013759546,"DOWN",53431258,53434370,"-",51.98,556,NA,"hydroxysteroid 17-beta dehydrogenase 10"
"GLUD2","X",253.868900703935,-0.69328313920795,0.202153932838256,-3.42948133372526,0.000604736028129265,0.0149642310663082,"DOWN",121047610,121050094,"+",47.81,2485,1677,"glutamate dehydrogenase 2"
"PHF6","X",1338.08219194529,-0.699603538947029,0.206017097088236,-3.39585184353604,0.000684153808004539,0.015831216622877,"DOWN",134373288,134428791,"+",37.45,3790,471,"PHD finger protein 6"
"CASK","X",4238.32281223514,-0.700849376459826,0.252121265144219,-2.77981064413161,0.0054390603793258,0.0473028099008895,"DOWN",41514934,41923554,"-",38.74,8220,2712,"calcium/calmodulin dependent serine protein kinase"
"ARMCX3","X",4102.11024431033,-0.726100198017311,0.249978091562491,-2.90465533790906,0.00367657713385337,0.0378551275263421,"DOWN",101622797,101627843,"+",45.41,3730,1140,"armadillo repeat containing X-linked 3"
"USP9X","X",13647.5857881364,-0.739388481725795,0.237329547708149,-3.11545059966592,0.00183664109533306,0.0257811964780763,"DOWN",41085445,41236579,"+",38.54,8700,3822,"ubiquitin specific peptidase 9 X-linked"
"ENOX2","X",969.249014376921,-0.739875338120548,0.259643277520382,-2.84958403385763,0.00437764397665925,0.0420855985251569,"DOWN",130622325,130903234,"-",38.85,5215,1833,"ecto-NOX disulfide-thiol exchanger 2"
"CUL4B","X",3325.64118955198,-0.747645076261842,0.207485918913075,-3.60335332719645,0.000314138044373304,0.0110583717662808,"DOWN",120505920,120604074,"-",39.7,24020,2742,"cullin 4B"
"KLHL15","X",1215.29361999997,-0.758493946920366,0.239144370673896,-3.17169893977839,0.00151550027236021,0.0234210157107374,"DOWN",23983716,24027186,"-",41.85,6488,1815,"kelch like family member 15"
"EIF2S3","X",2941.23898512571,-0.759177494304559,0.213223414018483,-3.56047902993782,0.000370178874065091,0.0120176459706554,"DOWN",24054946,24078810,"+",41.35,367,NA,"eukaryotic translation initiation factor 2 subunit gamma"
"ARHGEF6","X",3636.03793571512,-0.761451178123652,0.252578040965499,-3.01471646233752,0.00257219591873463,0.0312461730238653,"DOWN",136665547,136780932,"-",39.75,4764,1869,"Rac/Cdc42 guanine nucleotide exchange factor 6"
"PRAF2","X",532.241039703775,-0.788155656313889,0.2803664194642,-2.8111628269181,0.0049362797995021,0.0447988229758941,"DOWN",49071161,49074002,"-",60.73,1260,537,"PRA1 domain family member 2"
"CSTF2","X",692.020757157149,-0.792463815930936,0.247801995928107,-3.19797188462053,0.00138397772939853,0.0221851340409154,"DOWN",100820391,100841520,"+",38.68,2570,1734,"cleavage stimulation factor subunit 2"
"GDI1","X",19812.0404568419,-0.812921329921087,0.24792801557305,-3.27886030968358,0.00104227214942415,0.0193761677217313,"DOWN",154436913,154443467,"+",59.79,786,444,"GDP dissociation inhibitor 1"
"ATP6AP1","X",5816.87421061292,-0.818013926666141,0.284440846546385,-2.87586658737055,0.00402919972315649,0.0400410239630828,"DOWN",154428633,154436516,"+",56.77,2318,942,"ATPase H+ transporting accessory protein 1"
"NSDHL","X",602.644816365551,-0.840430154247543,0.289877064424953,-2.89926405841992,0.00374039738831803,0.0382001634710097,"DOWN",152830967,152869729,"+",45.97,1630,1122,"NAD(P) dependent steroid dehydrogenase-like"
"IDH3G","X",1930.26991900438,-0.856990832384196,0.252801803653474,-3.38997119482149,0.000698999680288211,0.0159792119730158,"DOWN",153785766,153794512,"-",58.74,1712,1143,"isocitrate dehydrogenase (NAD(+)) 3 non-catalytic subunit gamma"
"MORF4L2","X",6237.14881936968,-0.857953159909668,0.224044122638935,-3.82939373639507,0.00012845933727772,0.00678509297006425,"DOWN",103675496,103688158,"-",39.39,1824,867,"mortality factor 4 like 2"
"EIF1AX","X",2489.38254199873,-0.861307717952427,0.278468050977932,-3.09302167673334,0.00198129662590808,0.0270274338376834,"DOWN",20124525,20141838,"-",38.56,4414,435,"eukaryotic translation initiation factor 1A X-linked"
"FHL1","X",4664.16929590495,-0.866381832291679,0.274945235953796,-3.1511069078399,0.00162652942580218,0.0242227920218855,"DOWN",136146702,136211359,"+",42.07,1501,843,"four and a half LIM domains 1"
"RAB39B","X",1215.22380976805,-0.880152958139751,0.280409023880413,-3.13881823758679,0.00169630631089196,0.0247242418267118,"DOWN",155258235,155264491,"-",40.8,3413,642,"RAB39B, member RAS oncogene family"
"PDZD11","X",672.123018202353,-0.883686162930997,0.274320620897263,-3.22136250654649,0.00127582662307312,0.0212878044906824,"DOWN",70281118,70290514,"-",47.85,1736,423,"PDZ domain containing 11"
"LDOC1","X",3474.2197626583,-0.886859010323915,0.27767257068732,-3.19390211330087,0.0014036370281553,0.0223713214265581,"DOWN",141111605,141177129,"-",38.91,1294,NA,"LDOC1 regulator of NFKB signaling"
"RLIM","X",7862.54794366756,-0.895772701910717,0.270609251674124,-3.31020723189995,0.000932269216735819,0.0184464155787666,"DOWN",74582976,74614624,"-",38.69,10565,1875,"ring finger protein, LIM domain interacting"
"IL13RA1","X",1265.93366353542,-0.902807803614638,0.313035705168662,-2.88404098544672,0.0039260765207981,0.0395287813527493,"DOWN",118727133,118794535,"+",40.57,4189,1278,"interleukin 13 receptor subunit alpha 1"
"RPS4X","X",10793.1873317305,-0.904532147616645,0.313874752213027,-2.88182512686697,0.00395379096886357,0.0395644836780643,"DOWN",72255679,72277248,"-",46.38,610,NA,"ribosomal protein S4 X-linked"
"PGK1","X",6467.95933957592,-0.904962032433204,0.285885783188017,-3.16546706989638,0.0015483418674351,0.0236907030087389,"DOWN",77910739,78129295,"+",39.63,2405,1170,"phosphoglycerate kinase 1"
"PSMD10","X",852.465675271453,-0.905293131051878,0.299943213720939,-3.01821508085242,0.0025426837298095,0.0311694620827028,"DOWN",108084207,108091549,"-",37.71,1470,681,"proteasome 26S subunit, non-ATPase 10"
"SLC25A5","X",2132.45578962304,-0.905479230175442,0.249229958900221,-3.63310748904769,0.000280028294177211,0.0104310171863047,"DOWN",119468422,119471396,"+",52.54,483,NA,"solute carrier family 25 member 5"
"CHIC1","X",1558.34045292767,-0.90895929462073,0.290777217939776,-3.12596461669492,0.00177222873720267,0.0252136024929317,"DOWN",73563197,73687111,"+",37.63,6797,615,"cysteine rich hydrophobic domain 1"
"C1GALT1C1","X",355.288740921386,-0.913739583116158,0.325670664076974,-2.80571658397881,0.00502048289218708,0.045316720993366,"DOWN",120625674,120630054,"-",39.69,1636,957,"C1GALT1 specific chaperone 1"
"MAGED1","X",8609.72047164922,-0.917388285492656,0.307967327705002,-2.97884938746298,0.00289332958198292,0.0329782970955638,"DOWN",51803007,51902354,"+",39,2701,2337,"MAGE family member D1"
"ACSL4","X",4024.34832338213,-0.932876371704602,0.292924461884259,-3.18469944675772,0.00144904418993281,0.022698563975204,"DOWN",109624244,109733403,"-",39.16,464,NA,"acyl-CoA synthetase long chain family member 4"
"UBE2A","X",1227.15251418148,-0.935808052416176,0.217098829948979,-4.31051633321149,1.62873797651668e-05,0.00243164547531064,"DOWN",119474802,119591083,"+",44.64,2423,675,"ubiquitin conjugating enzyme E2 A"
"PAK3","X",9802.60045649452,-0.95352526749704,0.264618459034541,-3.60339664502609,0.000314085672346864,0.0110583717662808,"DOWN",110944285,111227361,"+",39.22,2477,1635,"p21 (RAC1) activated kinase 3"
"GPM6B","X",34195.1422164622,-0.965793992554331,0.31317246769298,-3.0839045324417,0.00204303143593791,0.0275279990582699,"DOWN",13770939,13938638,"-",41.49,3118,987,"glycoprotein M6B"
"SLC9A6","X",6070.01535908816,-0.983536744216625,0.319772151638843,-3.07574233458407,0.00209979216901989,0.0279348588558389,"DOWN",135973841,136047269,"+",40.97,4867,1950,"solute carrier family 9 member A6"
"RNF128","X",311.577603292038,-0.984025279920987,0.314522256121694,-3.12863481285804,0.001756204270539,0.0251037567891585,"DOWN",106693794,106797016,"+",36.73,839,748,"ring finger protein 128"
"TAF9B","X",1159.60600067648,-1.00584901460016,0.303876641514004,-3.31005703363286,0.000932769629241363,0.0184464155787666,"DOWN",78129748,78139650,"-",38.33,2657,756,"TATA-box binding protein associated factor 9b"
"AR","X",411.668565004713,-1.01063577752433,0.263918922976446,-3.82934185289371,0.000128486421082007,0.00678509297006425,"DOWN",67544021,67730619,"+",39.68,4523,1839,"androgen receptor"
"FUNDC1","X",605.370948910804,-1.01796803108783,0.315369631020795,-3.22785687319623,0.00124721360624836,0.0211536523707735,"DOWN",44523639,44542859,"-",41.03,1054,468,"FUN14 domain containing 1"
"NAP1L2","X",2946.08425888144,-1.03168076356002,0.348929835563827,-2.95669976714073,0.00310950731455808,0.034325214016386,"DOWN",73212299,73214851,"-",40.34,2553,1383,"nucleosome assembly protein 1 like 2"
"MAGT1","X",1333.29879113075,-1.03190626951363,0.314268774382466,-3.28351511072429,0.00102521148449446,0.0192663286433434,"DOWN",77825747,77899271,"-",40.92,4506,1008,"magnesium transporter 1"
"NXT2","X",176.542102747669,-1.03811238511396,0.288162223939216,-3.60252766973693,0.000315137843253046,0.0110583717662808,"DOWN",109535781,109544698,"+",37.39,2692,594,"nuclear transport factor 2 like export factor 2"
"GSPT2","X",810.182073625168,-1.04457661320901,0.283718571124941,-3.68173506960532,0.000231652063959344,0.00940056513241728,"DOWN",51743442,51746232,"+",44.72,2791,1887,"G1 to S phase transition 2"
"UBQLN2","X",4563.13416317132,-1.04710597870715,0.28841703317555,-3.63052752876011,0.000282842533787906,0.010439824560541,"DOWN",56563627,56567868,"+",44.39,4242,1875,"ubiquilin 2"
"ATP6AP2","X",4281.24200479743,-1.05488488606952,0.346426853910154,-3.04504363377991,0.00232646554814705,0.0296615159449049,"DOWN",40579372,40606848,"+",41.77,554,384,"ATPase H+ transporting accessory protein 2"
"HPRT1","X",1662.53912280841,-1.06006514719133,0.346758761906893,-3.05706809356979,0.00223513494433733,0.0289240095044102,"DOWN",134460165,134520513,"+",40.12,1395,657,"hypoxanthine phosphoribosyltransferase 1"
"PLS3","X",2739.91186535679,-1.0618106302829,0.363588369534737,-2.92036467404508,0.00349622003057174,0.0367490559145624,"DOWN",115561174,115650861,"+",38.9,926,129,"plastin 3"
"VBP1","X",1277.09577836483,-1.08438308677313,0.345987917056326,-3.13416461476195,0.00172344142698815,0.0248500190140332,"DOWN",155197007,155239841,"+",40.41,944,579,"VHL binding protein 1"
"COX7B","X",1579.80794308792,-1.09498036482371,0.295430926016592,-3.70638368700174,0.000210239721794835,0.00875841767029434,"DOWN",77899440,77907376,"+",40.81,605,183,"cytochrome c oxidase subunit 7B"
"TSPAN7","X",5396.52759618328,-1.0992821692344,0.324185695886567,-3.39090275475647,0.000696628143646113,0.015965624726917,"DOWN",38561542,38688920,"+",39.54,1210,192,"tetraspanin 7"
"MMGT1","X",1193.1186880639,-1.1025952063851,0.253900779797607,-4.34262237108533,1.4079201774293e-05,0.00225967236908975,"DOWN",135960588,135974029,"-",38.96,5145,396,"membrane magnesium transporter 1"
"PGRMC1","X",6482.07576312837,-1.11181829227293,0.345407755944409,-3.21885734509062,0.00128702496354331,0.0213497844775436,"DOWN",119236245,119244466,"+",42.58,1762,432,"progesterone receptor membrane component 1"
"ANOS1","X",2593.07293041652,-1.11714905040168,0.348198550849309,-3.20836789147107,0.00133490621377071,0.0217155022007341,"DOWN",8528874,8732137,"-",39.59,6265,2043,"anosmin 1"
"NDUFA1","X",1048.11648849395,-1.11744351135902,0.283758295641822,-3.93801178158164,8.2159561370633e-05,0.00556613767873986,"DOWN",119871832,119876662,"+",42.08,421,213,"NADH:ubiquinone oxidoreductase subunit A1"
"MAOA","X",2435.30898217171,-1.1539251062047,0.33781859125653,-3.41581291281995,0.000635919206472304,0.0152886102661423,"DOWN",43654907,43746817,"+",40.27,5431,1185,"monoamine oxidase A"
"TLR7","X",335.959931005,-1.15648684046612,0.357896920432335,-3.23134057445675,0.0012321103548398,0.0210302195075197,"DOWN",12867072,12890361,"+",40.25,5003,3150,"toll like receptor 7"
"TCEAL7","X",1713.81293815938,-1.15842480423441,0.375119853116006,-3.08814581422906,0.00201409619790211,0.0273391408784413,"DOWN",103330229,103332326,"+",44.23,852,303,"transcription elongation factor A like 7"
"FTH1P8","X",94.4912304687325,-1.16816747038562,0.414005808840939,-2.82162096627593,0.00477816135194313,0.0442606704167356,"DOWN",148052233,148052746,"+",49.42,514,NA,"ferritin heavy chain 1 pseudogene 8"
"LAMP2","X",11816.3645998079,-1.18298216126055,0.361977317950625,-3.26811129481298,0.00108267782100847,0.0197776780807484,"DOWN",120426148,120469365,"-",38.61,6535,1233,"lysosomal associated membrane protein 2"
"NUS1P1","X",141.894204734518,-1.18989494099782,0.347485165998734,-3.42430427951607,0.000616375650264191,0.0151193321270687,"DOWN",47512602,47513483,"-",53.97,882,NA,"NUS1 pseudogene 1"
"DYNLT3","X",1537.24364178616,-1.19960089778291,0.359481607338797,-3.33702997119496,0.000846788162084156,0.0176064956000032,"DOWN",37836757,37847571,"-",37.43,920,459,"dynein light chain Tctex-type 3"
"GAPDHP1","X",71.9568293862762,-1.23838521158258,0.424705810516139,-2.91586594983851,0.00354702863017965,0.037073653608265,"DOWN",39787132,39788136,"-",53.83,1005,NA,"glyceraldehyde-3-phosphate dehydrogenase pseudogene 1"
"LPAR4","X",167.306924357809,-1.25458494781364,0.428714554188452,-2.92638758249891,0.00342923416651371,0.036374950215334,"DOWN",78747709,78758714,"+",34.8,792,NA,"lysophosphatidic acid receptor 4"
"CYBB","X",1282.47939843829,-1.26656732466532,0.381565732406408,-3.31939484365513,0.000902127741942841,0.0181195429507233,"DOWN",37780018,37813461,"+",37.33,4171,345,"cytochrome b-245 beta chain"
"GABRA3","X",2327.82215801171,-1.31599760816469,0.3613948905964,-3.64143944036657,0.000271117905586234,0.0103187190602337,"DOWN",152166234,152451315,"-",37.36,3669,1479,"gamma-aminobutyric acid type A receptor subunit alpha3"
"GPC3","X",75.2378789519398,-1.62226495488708,0.540546666150744,-3.00115615630247,0.00268956599818233,0.0317626187656435,"DOWN",133535745,133987100,"-",39.68,1188,NA,"glypican 3"
"MT-TS2","MT",548.805507680351,1.61387148365105,0.390852252550001,4.12910882084425,3.64172022611856e-05,0.00371803626852041,"UP",12207,12265,"+",45.76,59,NA,"mitochondrially encoded tRNA-Ser (AGU/C) 2"
"MT-TV","MT",2475.82760297433,1.13925363830676,0.35815718811261,3.18087609608037,0.00146830413717686,0.0228906721623531,"UP",1602,1670,"+",42.03,69,NA,"mitochondrially encoded tRNA-Val (GUN)"
"MT-TH","MT",468.676534364069,1.07424169103386,0.381637839695083,2.81481965177285,0.00488046142168979,0.0447116817973444,"UP",12138,12206,"+",36.23,69,NA,"mitochondrially encoded tRNA-His (CAU/C)"
